gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
2002860107,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860107?gameHash=44f6a92f0ba8184b&tab=overview,WC,2018-W,43374.1583101852,PI,1,8.19,9,Red,ADC,Stitch,G-Rex,Kalista,Akali,Kai'sa,Xayah,Shen,Rakan,36.2166666666667,1,5,2,8,19,9,0,0,0,0,0,0,0,9.33835,0.138057984353428,0.110446387482743,0.773124712379199,0,11.5495,1,2,0,1,0,0,0,0,0,0,1,,1,17.0056666666667,1,1,9,0,1,27.8272,1,0,18047,498.306488725265,0.269668126055317,0.270194185489517,14,0.3865623561896,0.11965811965812,11,0.303727565577543,5,7, , ,16441,323.952508053382,14825,0.140794223826715,317,48,21,8,10.0782328578003,3352,3101,251,5241,4876,365,3206,3285,-79,91,80,11,154,135,19
2002860107,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860107?gameHash=44f6a92f0ba8184b&tab=overview,WC,2018-W,43374.1583101852,PI,1,8.19,10,Red,Support,Koala,G-Rex,Alistar,Akali,Kai'sa,Xayah,Shen,Rakan,36.2166666666667,1,2,2,11,19,9,0,0,0,0,1,0,0,9.33835,0.055223193741371,0,0.773124712379199,0,11.5495,1,2,0,0,0,0,0,0,0,0,1,,1,17.0056666666667,1,1,9,0,1,27.8272,1,0,5497,151.780947998159,0.082139174872615,0.1024006042964,55,1.51863782788771,0.47008547008547,13,0.358950759318914,18,18, , ,9155,122.774413253566,8150,0.137704918032787,42,0,0,0,1.1596870685688,2430,1999,431,3317,2996,321,2552,2323,229,12,2,10,19,8,11
2002860107,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860107?gameHash=44f6a92f0ba8184b&tab=overview,WC,2018-W,43374.1583101852,PI,1,8.19,100,Blue,Team,Team,Gambit Esports, ,Varus,Olaf,Aatrox,Ashe,Sivir,36.2166666666667,0,9,19,19,9,19, , , , ,0,0,1,9.33835,0.248504371836171,0.524620340543028,0.773124712379199,1,11.5495,2,1,2,1,1,0,0,1,0,0,0,16.4634333333333,0,17.0056666666667,0,0,0,9,0,27.8272,0,1,65395,1805.66037735849, , ,130,3.58950759318914,1,51,1.40819144040497,49,55,0.53448275862069,0.338983050847458,53137,817.14864242982,51275,-0.160125588697017,860,179,129,0,28.6884491486424,14229,15784,-1555,21884,24185,-2301,17711,19057,-1346,287,341,-54,485,555,-70
2002860107,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860107?gameHash=44f6a92f0ba8184b&tab=overview,WC,2018-W,43374.1583101852,PI,1,8.19,200,Red,Team,Team,G-Rex, ,Akali,Kai'sa,Xayah,Shen,Rakan,36.2166666666667,1,19,9,51,19,9, , , , ,1,1,0,9.33835,0.524620340543028,0.248504371836171,0.773124712379199,0,11.5495,1,2,1,2,0,0,0,1,0,0,1,16.4634333333333,1,17.0056666666667,1,1,9,0,1,27.8272,1,0,66923,1847.8508973769, , ,117,3.23055683387023,1,54,1.49102623101703,53,56,0.508196721311475,0.333333333333333,66965,1198.96180395766,60200,0.160125588697017,939,206,139,22,31.6152784169351,15784,14229,1555,24185,21884,2301,19057,17711,1346,341,287,54,555,485,70
2002860109,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860109?gameHash=cb21289f8e3dd5ad&tab=overview,WC,2018-W,43374.203912037,PI,1,8.19,1,Blue,Top,Evi,DetonatioN FocusMe,Ornn,Rakan,Pyke,Aatrox,LeBlanc,Zoe,29.75,1,0,1,14,17,10,0,0,0,0,0,0,0,5.25225,0,0,0.907563025210084,0,12.5985833333333,1,2,0,0,0,0,0,0,0,0,0,,0,13.5955333333333,0,0,9,4,1,26.6564833333333,1,0,12823,431.025210084034,0.211262500617823,0.178418803418803,15,0.504201680672269,0.145631067961165,4,0.134453781512605,6,6, , ,10597,224.53781512605,9400,0.208516886930984,215,6,2,0,7.42857142857143,2692,2727,-35,4419,4508,-89,3964,3772,192,63,61,2,114,110,4
2002860109,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860109?gameHash=cb21289f8e3dd5ad&tab=overview,WC,2018-W,43374.203912037,PI,1,8.19,2,Blue,Jungle,Steal,DetonatioN FocusMe,Kindred,Rakan,Pyke,Aatrox,LeBlanc,Zoe,29.75,1,5,2,7,17,10,0,0,0,0,0,1,0,5.25225,0.168067226890756,0.067226890756303,0.907563025210084,1,12.5985833333333,1,2,1,1,0,0,0,1,0,0,0,,0,13.5955333333333,0,0,9,4,1,26.6564833333333,1,0,12087,406.285714285714,0.199136695388569,0.198157051282051,14,0.470588235294118,0.135922330097087,22,0.739495798319328,10,11, , ,11336,249.378151260504,9550,0.104683195592287,35,116,91,7,5.07563025210084,2627,3076,-449,4589,4751,-162,2634,2787,-153,38,52,-14,65,91,-26
2002860109,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860109?gameHash=cb21289f8e3dd5ad&tab=overview,WC,2018-W,43374.203912037,PI,1,8.19,3,Blue,Middle,Ceros,DetonatioN FocusMe,Karma,Rakan,Pyke,Aatrox,LeBlanc,Zoe,29.75,1,3,2,11,17,10,0,0,0,0,0,0,0,5.25225,0.100840336134454,0.067226890756303,0.907563025210084,0,12.5985833333333,1,2,0,0,0,0,0,0,0,0,0,,0,13.5955333333333,0,0,9,4,1,26.6564833333333,1,0,11284,379.294117647059,0.185907046476762,0.214503205128205,22,0.739495798319328,0.213592233009709,5,0.168067226890756,12,12, , ,11948,269.949579831933,11110,0.13039309683605,226,14,12,1,8.0672268907563,3075,3198,-123,4939,4830,109,4349,4425,-76,79,86,-7,133,134,-1
2002860109,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860109?gameHash=cb21289f8e3dd5ad&tab=overview,WC,2018-W,43374.203912037,PI,1,8.19,4,Blue,ADC,Yutapon,DetonatioN FocusMe,Varus,Rakan,Pyke,Aatrox,LeBlanc,Zoe,29.75,1,8,2,7,17,10,1,0,0,0,1,0,0,5.25225,0.26890756302521,0.168067226890756,0.907563025210084,0,12.5985833333333,1,2,0,1,0,0,0,0,0,0,0,,0,13.5955333333333,0,0,9,4,1,26.6564833333333,1,0,19711,662.55462184874,0.324744221295945,0.298798076923077,7,0.235294117647059,0.067961165048544,9,0.302521008403361,2,3, , ,15104,376.033613445378,13075,0.027131782945737,264,20,12,4,9.54621848739496,3666,3310,356,5624,5383,241,3285,3009,276,86,85,1,141,140,1
2002860109,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860109?gameHash=cb21289f8e3dd5ad&tab=overview,WC,2018-W,43374.203912037,PI,1,8.19,5,Blue,Support,viviD,DetonatioN FocusMe,Tahm Kench,Rakan,Pyke,Aatrox,LeBlanc,Zoe,29.75,1,1,3,8,17,10,0,0,0,0,0,1,0,5.25225,0.033613445378151,0.033613445378151,0.907563025210084,0,12.5985833333333,1,2,0,0,0,0,0,0,0,0,0,,0,13.5955333333333,0,0,9,4,1,26.6564833333333,1,0,4792,161.075630252101,0.078949536220901,0.110122863247863,45,1.51260504201681,0.436893203883495,3,0.100840336134454,14,15, , ,8040,138.588235294118,7025,0.007142857142857,53,0,0,0,1.78151260504202,2073,2237,-164,3580,3575,5,3053,2858,195,14,4,10,28,6,22
2002860109,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH2/2002860109?gameHash=cb21289f8e3dd5ad&tab=overview,WC,2018-W,43374.203912037,PI,1,8.19,6,Red,Top,Zantins,KaBuM e-Sports,Sion,Camille,Urgot,Heimerdinger,Ziggs,Gnar,29.75,0,0,3,6,10,17,0,0,0,0,0,0,0,5.25225,0,0,0.907563025210084,0,12.5985833333333,2,1,0,0,0,0,0,0,0,0,1,,1,13.5955333333333,1,1,4,9,0,26.6564833333333,0,1,8439,283.663865546218,0.158720306945777,0.149965277777778,14,0.470588235294118,0.152173913043478,2,0.067226890756303,5,6, , ,8236,145.176470588235,7625,-0.208516886930984,181,0,0,0,6.08403361344538,2727,2692,35,4508,4419,89,3772,3964,-192,61,63,-2,110,114,-4
